ko_id	kegg_pathway_id	kegg_pathway_name
ko:K03878	path:map05016	Huntington disease
ko:K03879	path:map05016	Huntington disease
ko:K03880	path:map05016	Huntington disease
ko:K03881	path:map05016	Huntington disease
ko:K03882	path:map05016	Huntington disease
ko:K03883	path:map05016	Huntington disease
ko:K03884	path:map05016	Huntington disease
ko:K03934	path:map05016	Huntington disease
ko:K03935	path:map05016	Huntington disease
ko:K03936	path:map05016	Huntington disease
ko:K03937	path:map05016	Huntington disease
ko:K03938	path:map05016	Huntington disease
ko:K03939	path:map05016	Huntington disease
ko:K03940	path:map05016	Huntington disease
ko:K03941	path:map05016	Huntington disease
ko:K03942	path:map05016	Huntington disease
ko:K03943	path:map05016	Huntington disease
ko:K03944	path:map05016	Huntington disease
ko:K03945	path:map05016	Huntington disease
ko:K03946	path:map05016	Huntington disease
ko:K03947	path:map05016	Huntington disease
ko:K03948	path:map05016	Huntington disease
ko:K03949	path:map05016	Huntington disease
ko:K03950	path:map05016	Huntington disease
ko:K03951	path:map05016	Huntington disease
ko:K03952	path:map05016	Huntington disease
ko:K03953	path:map05016	Huntington disease
ko:K03954	path:map05016	Huntington disease
ko:K03955	path:map05016	Huntington disease
ko:K03956	path:map05016	Huntington disease
ko:K03957	path:map05016	Huntington disease
ko:K03958	path:map05016	Huntington disease
ko:K03959	path:map05016	Huntington disease
ko:K03960	path:map05016	Huntington disease
ko:K03961	path:map05016	Huntington disease
ko:K03962	path:map05016	Huntington disease
ko:K03963	path:map05016	Huntington disease
ko:K03964	path:map05016	Huntington disease
ko:K03965	path:map05016	Huntington disease
ko:K03966	path:map05016	Huntington disease
ko:K03967	path:map05016	Huntington disease
ko:K03968	path:map05016	Huntington disease
ko:K04355	path:map05016	Huntington disease
ko:K04398	path:map05016	Huntington disease
ko:K04399	path:map05016	Huntington disease
ko:K04418	path:map05016	Huntington disease
ko:K04426	path:map05016	Huntington disease
ko:K04431	path:map05016	Huntington disease
ko:K04440	path:map05016	Huntington disease
ko:K04451	path:map05016	Huntington disease
ko:K04498	path:map05016	Huntington disease
ko:K04533	path:map05016	Huntington disease
ko:K04559	path:map05016	Huntington disease
ko:K04560	path:map05016	Huntington disease
ko:K04564	path:map05016	Huntington disease
ko:K04565	path:map05016	Huntington disease
ko:K04604	path:map05016	Huntington disease
ko:K04634	path:map05016	Huntington disease
ko:K04638	path:map05016	Huntington disease
ko:K04644	path:map05016	Huntington disease
ko:K04645	path:map05016	Huntington disease
ko:K04646	path:map05016	Huntington disease
ko:K04647	path:map05016	Huntington disease
ko:K04648	path:map05016	Huntington disease
ko:K04684	path:map05016	Huntington disease
ko:K04849	path:map05016	Huntington disease
ko:K04958	path:map05016	Huntington disease
ko:K05003	path:map05016	Huntington disease
ko:K05197	path:map05016	Huntington disease
ko:K05198	path:map05016	Huntington disease
ko:K05199	path:map05016	Huntington disease
ko:K05200	path:map05016	Huntington disease
ko:K05208	path:map05016	Huntington disease
ko:K05210	path:map05016	Huntington disease
ko:K05613	path:map05016	Huntington disease
ko:K05614	path:map05016	Huntington disease
ko:K05625	path:map05016	Huntington disease
ko:K05858	path:map05016	Huntington disease
ko:K05862	path:map05016	Huntington disease
ko:K05863	path:map05016	Huntington disease
ko:K05870	path:map05016	Huntington disease
ko:K06067	path:map05016	Huntington disease
ko:K06691	path:map05016	Huntington disease
ko:K06693	path:map05016	Huntington disease
ko:K07202	path:map05016	Huntington disease
ko:K07203	path:map05016	Huntington disease
ko:K07374	path:map05016	Huntington disease
ko:K07375	path:map05016	Huntington disease
ko:K08269	path:map05016	Huntington disease
ko:K08331	path:map05016	Huntington disease
ko:K08333	path:map05016	Huntington disease
ko:K08334	path:map05016	Huntington disease
ko:K08530	path:map05016	Huntington disease
ko:K08738	path:map05016	Huntington disease
ko:K08769	path:map05016	Huntington disease
ko:K08852	path:map05016	Huntington disease
ko:K09047	path:map05016	Huntington disease
ko:K09048	path:map05016	Huntington disease
ko:K09222	path:map05016	Huntington disease
ko:K09565	path:map05016	Huntington disease
ko:K10132	path:map05016	Huntington disease
ko:K10396	path:map05016	Huntington disease
ko:K10407	path:map05016	Huntington disease
ko:K10408	path:map05016	Huntington disease
ko:K10409	path:map05016	Huntington disease
ko:K10410	path:map05016	Huntington disease
ko:K10411	path:map05016	Huntington disease
ko:K10412	path:map05016	Huntington disease
ko:K10424	path:map05016	Huntington disease
ko:K10425	path:map05016	Huntington disease
ko:K10426	path:map05016	Huntington disease
ko:K10427	path:map05016	Huntington disease
ko:K10428	path:map05016	Huntington disease
ko:K10881	path:map05016	Huntington disease
ko:K11143	path:map05016	Huntington disease
ko:K11351	path:map05016	Huntington disease
ko:K11352	path:map05016	Huntington disease
ko:K11353	path:map05016	Huntington disease
ko:K11644	path:map05016	Huntington disease
ko:K11824	path:map05016	Huntington disease
ko:K11825	path:map05016	Huntington disease
ko:K11826	path:map05016	Huntington disease
ko:K11827	path:map05016	Huntington disease
ko:K11828	path:map05016	Huntington disease
ko:K11829	path:map05016	Huntington disease
ko:K11830	path:map05016	Huntington disease
ko:K11831	path:map05016	Huntington disease
ko:K15040	path:map05016	Huntington disease
ko:K15041	path:map05016	Huntington disease
ko:K16575	path:map05016	Huntington disease
ko:K16576	path:map05016	Huntington disease
ko:K17589	path:map05016	Huntington disease
ko:K17889	path:map05016	Huntington disease
ko:K17906	path:map05016	Huntington disease
ko:K17908	path:map05016	Huntington disease
ko:K17985	path:map05016	Huntington disease
ko:K19730	path:map05016	Huntington disease
ko:K21246	path:map05016	Huntington disease
ko:K21357	path:map05016	Huntington disease
ko:K00914	path:map05017	Spinocerebellar ataxia
ko:K00922	path:map05017	Spinocerebellar ataxia
ko:K02649	path:map05017	Spinocerebellar ataxia
ko:K02677	path:map05017	Spinocerebellar ataxia
ko:K02725	path:map05017	Spinocerebellar ataxia
ko:K02726	path:map05017	Spinocerebellar ataxia
ko:K02727	path:map05017	Spinocerebellar ataxia
ko:K02728	path:map05017	Spinocerebellar ataxia
ko:K02729	path:map05017	Spinocerebellar ataxia
ko:K02730	path:map05017	Spinocerebellar ataxia
ko:K02731	path:map05017	Spinocerebellar ataxia
ko:K02732	path:map05017	Spinocerebellar ataxia
ko:K02734	path:map05017	Spinocerebellar ataxia
ko:K02735	path:map05017	Spinocerebellar ataxia
ko:K02736	path:map05017	Spinocerebellar ataxia
ko:K02737	path:map05017	Spinocerebellar ataxia
ko:K02738	path:map05017	Spinocerebellar ataxia
ko:K02739	path:map05017	Spinocerebellar ataxia
ko:K03028	path:map05017	Spinocerebellar ataxia
ko:K03029	path:map05017	Spinocerebellar ataxia
ko:K03030	path:map05017	Spinocerebellar ataxia
ko:K03031	path:map05017	Spinocerebellar ataxia
ko:K03032	path:map05017	Spinocerebellar ataxia
ko:K03033	path:map05017	Spinocerebellar ataxia
ko:K03035	path:map05017	Spinocerebellar ataxia
ko:K03036	path:map05017	Spinocerebellar ataxia
ko:K03037	path:map05017	Spinocerebellar ataxia
ko:K03038	path:map05017	Spinocerebellar ataxia
ko:K03039	path:map05017	Spinocerebellar ataxia
ko:K03061	path:map05017	Spinocerebellar ataxia
ko:K03062	path:map05017	Spinocerebellar ataxia
ko:K03063	path:map05017	Spinocerebellar ataxia
ko:K03064	path:map05017	Spinocerebellar ataxia
ko:K03065	path:map05017	Spinocerebellar ataxia
ko:K03066	path:map05017	Spinocerebellar ataxia
ko:K03120	path:map05017	Spinocerebellar ataxia
ko:K03124	path:map05017	Spinocerebellar ataxia
ko:K03173	path:map05017	Spinocerebellar ataxia
ko:K04344	path:map05017	Spinocerebellar ataxia
ko:K04426	path:map05017	Spinocerebellar ataxia
ko:K04440	path:map05017	Spinocerebellar ataxia
ko:K04456	path:map05017	Spinocerebellar ataxia
ko:K04603	path:map05017	Spinocerebellar ataxia
ko:K04634	path:map05017	Spinocerebellar ataxia
ko:K04684	path:map05017	Spinocerebellar ataxia
ko:K04889	path:map05017	Spinocerebellar ataxia
ko:K04893	path:map05017	Spinocerebellar ataxia
ko:K04958	path:map05017	Spinocerebellar ataxia
ko:K04959	path:map05017	Spinocerebellar ataxia
ko:K04960	path:map05017	Spinocerebellar ataxia
ko:K04961	path:map05017	Spinocerebellar ataxia
ko:K04966	path:map05017	Spinocerebellar ataxia
ko:K05197	path:map05017	Spinocerebellar ataxia
ko:K05198	path:map05017	Spinocerebellar ataxia
ko:K05199	path:map05017	Spinocerebellar ataxia
ko:K05208	path:map05017	Spinocerebellar ataxia
ko:K05209	path:map05017	Spinocerebellar ataxia
ko:K05210	path:map05017	Spinocerebellar ataxia
ko:K05211	path:map05017	Spinocerebellar ataxia
ko:K05212	path:map05017	Spinocerebellar ataxia
ko:K05213	path:map05017	Spinocerebellar ataxia
ko:K05214	path:map05017	Spinocerebellar ataxia
ko:K05617	path:map05017	Spinocerebellar ataxia
ko:K05853	path:map05017	Spinocerebellar ataxia
ko:K05858	path:map05017	Spinocerebellar ataxia
ko:K05862	path:map05017	Spinocerebellar ataxia
ko:K05863	path:map05017	Spinocerebellar ataxia
ko:K06053	path:map05017	Spinocerebellar ataxia
ko:K06249	path:map05017	Spinocerebellar ataxia
ko:K06691	path:map05017	Spinocerebellar ataxia
ko:K06693	path:map05017	Spinocerebellar ataxia
ko:K07203	path:map05017	Spinocerebellar ataxia
ko:K08064	path:map05017	Spinocerebellar ataxia
ko:K08269	path:map05017	Spinocerebellar ataxia
ko:K08331	path:map05017	Spinocerebellar ataxia
ko:K08333	path:map05017	Spinocerebellar ataxia
ko:K08334	path:map05017	Spinocerebellar ataxia
ko:K08532	path:map05017	Spinocerebellar ataxia
ko:K08738	path:map05017	Spinocerebellar ataxia
ko:K08852	path:map05017	Spinocerebellar ataxia
ko:K08956	path:map05017	Spinocerebellar ataxia
ko:K09027	path:map05017	Spinocerebellar ataxia
ko:K09064	path:map05017	Spinocerebellar ataxia
ko:K09565	path:map05017	Spinocerebellar ataxia
ko:K10881	path:map05017	Spinocerebellar ataxia
ko:K11304	path:map05017	Spinocerebellar ataxia
ko:K11863	path:map05017	Spinocerebellar ataxia
ko:K14564	path:map05017	Spinocerebellar ataxia
ko:K15040	path:map05017	Spinocerebellar ataxia
ko:K15041	path:map05017	Spinocerebellar ataxia
ko:K15840	path:map05017	Spinocerebellar ataxia
ko:K17079	path:map05017	Spinocerebellar ataxia
ko:K17589	path:map05017	Spinocerebellar ataxia
ko:K17680	path:map05017	Spinocerebellar ataxia
ko:K17889	path:map05017	Spinocerebellar ataxia
ko:K17906	path:map05017	Spinocerebellar ataxia
ko:K17908	path:map05017	Spinocerebellar ataxia
ko:K17943	path:map05017	Spinocerebellar ataxia
ko:K17985	path:map05017	Spinocerebellar ataxia
ko:K19323	path:map05017	Spinocerebellar ataxia
ko:K19324	path:map05017	Spinocerebellar ataxia
ko:K19662	path:map05017	Spinocerebellar ataxia
ko:K19663	path:map05017	Spinocerebellar ataxia
ko:K19730	path:map05017	Spinocerebellar ataxia
ko:K20053	path:map05017	Spinocerebellar ataxia
ko:K20054	path:map05017	Spinocerebellar ataxia
ko:K20225	path:map05017	Spinocerebellar ataxia
ko:K20858	path:map05017	Spinocerebellar ataxia
ko:K21246	path:map05017	Spinocerebellar ataxia
ko:K21357	path:map05017	Spinocerebellar ataxia
ko:K23010	path:map05017	Spinocerebellar ataxia
ko:K23616	path:map05017	Spinocerebellar ataxia
ko:K23625	path:map05017	Spinocerebellar ataxia
ko:K23920	path:map05017	Spinocerebellar ataxia
ko:K23932	path:map05017	Spinocerebellar ataxia
ko:K23933	path:map05017	Spinocerebellar ataxia
ko:K00234	path:map05020	Prion disease
ko:K00235	path:map05020	Prion disease
ko:K00236	path:map05020	Prion disease
ko:K00237	path:map05020	Prion disease
ko:K00411	path:map05020	Prion disease
ko:K00412	path:map05020	Prion disease
ko:K00413	path:map05020	Prion disease
ko:K00414	path:map05020	Prion disease
ko:K00415	path:map05020	Prion disease
ko:K00416	path:map05020	Prion disease
ko:K00417	path:map05020	Prion disease
ko:K00418	path:map05020	Prion disease
ko:K00419	path:map05020	Prion disease
ko:K00420	path:map05020	Prion disease
ko:K00922	path:map05020	Prion disease
ko:K02084	path:map05020	Prion disease
ko:K02125	path:map05020	Prion disease
ko:K02126	path:map05020	Prion disease
ko:K02127	path:map05020	Prion disease
ko:K02128	path:map05020	Prion disease
ko:K02131	path:map05020	Prion disease
ko:K02132	path:map05020	Prion disease
ko:K02133	path:map05020	Prion disease
ko:K02134	path:map05020	Prion disease
ko:K02135	path:map05020	Prion disease
ko:K02136	path:map05020	Prion disease
ko:K02137	path:map05020	Prion disease
ko:K02138	path:map05020	Prion disease
ko:K02158	path:map05020	Prion disease
ko:K02159	path:map05020	Prion disease
ko:K02187	path:map05020	Prion disease
ko:K02256	path:map05020	Prion disease
ko:K02261	path:map05020	Prion disease
ko:K02262	path:map05020	Prion disease
ko:K02263	path:map05020	Prion disease
ko:K02264	path:map05020	Prion disease
ko:K02265	path:map05020	Prion disease
ko:K02266	path:map05020	Prion disease
ko:K02267	path:map05020	Prion disease
ko:K02268	path:map05020	Prion disease
ko:K02270	path:map05020	Prion disease
ko:K02271	path:map05020	Prion disease
ko:K02272	path:map05020	Prion disease
ko:K02273	path:map05020	Prion disease
ko:K02599	path:map05020	Prion disease
ko:K02649	path:map05020	Prion disease
ko:K02725	path:map05020	Prion disease
ko:K02726	path:map05020	Prion disease
ko:K02727	path:map05020	Prion disease
ko:K02728	path:map05020	Prion disease
ko:K02729	path:map05020	Prion disease
ko:K02730	path:map05020	Prion disease
ko:K02731	path:map05020	Prion disease
ko:K02732	path:map05020	Prion disease
ko:K02734	path:map05020	Prion disease
ko:K02735	path:map05020	Prion disease
ko:K02736	path:map05020	Prion disease
ko:K02737	path:map05020	Prion disease
ko:K02738	path:map05020	Prion disease
ko:K02739	path:map05020	Prion disease
ko:K03028	path:map05020	Prion disease
ko:K03029	path:map05020	Prion disease
ko:K03030	path:map05020	Prion disease
ko:K03031	path:map05020	Prion disease
ko:K03032	path:map05020	Prion disease
ko:K03033	path:map05020	Prion disease
ko:K03035	path:map05020	Prion disease
ko:K03036	path:map05020	Prion disease
ko:K03037	path:map05020	Prion disease
ko:K03038	path:map05020	Prion disease
ko:K03039	path:map05020	Prion disease
ko:K03061	path:map05020	Prion disease
ko:K03062	path:map05020	Prion disease
ko:K03063	path:map05020	Prion disease
ko:K03064	path:map05020	Prion disease
ko:K03065	path:map05020	Prion disease
ko:K03066	path:map05020	Prion disease
ko:K03083	path:map05020	Prion disease
ko:K03097	path:map05020	Prion disease
ko:K03115	path:map05020	Prion disease
ko:K03156	path:map05020	Prion disease
ko:K03237	path:map05020	Prion disease
ko:K03283	path:map05020	Prion disease
ko:K03878	path:map05020	Prion disease
ko:K03879	path:map05020	Prion disease
ko:K03880	path:map05020	Prion disease
ko:K03881	path:map05020	Prion disease
ko:K03882	path:map05020	Prion disease
ko:K03883	path:map05020	Prion disease
ko:K03884	path:map05020	Prion disease
ko:K03934	path:map05020	Prion disease
ko:K03935	path:map05020	Prion disease
ko:K03936	path:map05020	Prion disease
ko:K03937	path:map05020	Prion disease
ko:K03938	path:map05020	Prion disease
ko:K03939	path:map05020	Prion disease
ko:K03940	path:map05020	Prion disease
ko:K03941	path:map05020	Prion disease
ko:K03942	path:map05020	Prion disease
ko:K03943	path:map05020	Prion disease
ko:K03944	path:map05020	Prion disease
ko:K03945	path:map05020	Prion disease
ko:K03946	path:map05020	Prion disease
ko:K03947	path:map05020	Prion disease
ko:K03948	path:map05020	Prion disease
ko:K03949	path:map05020	Prion disease
ko:K03950	path:map05020	Prion disease
ko:K03951	path:map05020	Prion disease
ko:K03952	path:map05020	Prion disease
ko:K03953	path:map05020	Prion disease
ko:K03954	path:map05020	Prion disease
ko:K03955	path:map05020	Prion disease
ko:K03956	path:map05020	Prion disease
ko:K03957	path:map05020	Prion disease
ko:K03958	path:map05020	Prion disease
ko:K03959	path:map05020	Prion disease
ko:K03960	path:map05020	Prion disease
ko:K03961	path:map05020	Prion disease
ko:K03962	path:map05020	Prion disease
ko:K03963	path:map05020	Prion disease
ko:K03964	path:map05020	Prion disease
ko:K03965	path:map05020	Prion disease
ko:K03966	path:map05020	Prion disease
ko:K03967	path:map05020	Prion disease
ko:K03968	path:map05020	Prion disease
ko:K03986	path:map05020	Prion disease
ko:K03987	path:map05020	Prion disease
ko:K03988	path:map05020	Prion disease
ko:K03994	path:map05020	Prion disease
ko:K03995	path:map05020	Prion disease
ko:K03996	path:map05020	Prion disease
ko:K03997	path:map05020	Prion disease
ko:K03998	path:map05020	Prion disease
ko:K03999	path:map05020	Prion disease
ko:K04000	path:map05020	Prion disease
ko:K04345	path:map05020	Prion disease
ko:K04348	path:map05020	Prion disease
ko:K04371	path:map05020	Prion disease
ko:K04374	path:map05020	Prion disease
ko:K04383	path:map05020	Prion disease
ko:K04392	path:map05020	Prion disease
ko:K04399	path:map05020	Prion disease
ko:K04440	path:map05020	Prion disease
ko:K04441	path:map05020	Prion disease
ko:K04450	path:map05020	Prion disease
ko:K04452	path:map05020	Prion disease
ko:K04519	path:map05020	Prion disease
ko:K04565	path:map05020	Prion disease
ko:K04741	path:map05020	Prion disease
ko:K04849	path:map05020	Prion disease
ko:K04850	path:map05020	Prion disease
ko:K04851	path:map05020	Prion disease
ko:K04853	path:map05020	Prion disease
ko:K04857	path:map05020	Prion disease
ko:K04958	path:map05020	Prion disease
ko:K04959	path:map05020	Prion disease
ko:K04960	path:map05020	Prion disease
ko:K04961	path:map05020	Prion disease
ko:K04962	path:map05020	Prion disease
ko:K04963	path:map05020	Prion disease
ko:K05208	path:map05020	Prion disease
ko:K05209	path:map05020	Prion disease
ko:K05210	path:map05020	Prion disease
ko:K05211	path:map05020	Prion disease
ko:K05212	path:map05020	Prion disease
ko:K05213	path:map05020	Prion disease
ko:K05214	path:map05020	Prion disease
ko:K05405	path:map05020	Prion disease
ko:K05634	path:map05020	Prion disease
ko:K05635	path:map05020	Prion disease
ko:K05703	path:map05020	Prion disease
